,index,image_path,label
174,55,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-022.jpg,1
175,1817,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-026.jpg,29
176,788,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nyctanthes Arbor-tristis (Parijata)/NA-S-035.jpg,12
177,182,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Cumini (Jamun)/SC-S-024.jpg,3
178,512,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-051.jpg,8
179,1712,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-037.jpg,28
180,1328,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Santalum Album (Sandalwood)/SA-S-042.jpg,21
181,1197,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-021.jpg,19
182,1294,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-033.jpg,20
183,1372,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-004.jpg,22
184,1027,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-067.jpg,17
185,847,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-045.jpg,13
186,1728,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-014.jpg,28
187,1406,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-035.jpg,23
188,457,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-073.jpg,7
189,977,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-047.jpg,16
190,1432,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-053.jpg,23
191,1542,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-018.jpg,25
192,581,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-040.jpg,9
193,39,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-011.jpg,0
194,1606,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-007.jpg,26
195,887,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Hibiscus Rosa-sinensis/HR-S-036.jpg,14
196,1070,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-084.jpg,17
197,1220,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-038.jpg,19
198,66,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-007.jpg,1
199,861,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-038.jpg,13
200,501,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-037.jpg,8
201,473,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-066.jpg,7
202,1599,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-005.jpg,26
203,994,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-025.jpg,16
204,1399,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-014.jpg,22
205,1239,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-080.jpg,20
206,1025,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-007.jpg,17
207,5,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-031.jpg,0
208,58,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-048.jpg,1
209,1403,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-013.jpg,23
210,220,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-056.jpg,4
211,1382,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-006.jpg,22
212,1809,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-072.jpg,29
213,1105,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-071.jpg,17
214,746,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-034.jpg,11
215,838,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-028.jpg,13
216,249,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-017.jpg,4
217,1499,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-051.jpg,24
218,1078,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-088.jpg,17
219,223,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-021.jpg,4
220,1218,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-039.jpg,19
221,921,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-038.jpg,15
222,233,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-014.jpg,4
223,92,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-041.jpg,1
224,438,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-023.jpg,7
225,1479,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-041.jpg,24
226,946,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-023.jpg,15
227,1601,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-016.jpg,26
228,930,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-040.jpg,15
229,781,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-027.jpg,11
230,1031,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-011.jpg,17
231,144,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-007.jpg,2
232,1057,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-029.jpg,17
233,1268,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-008.jpg,20
234,425,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-060.jpg,7
235,965,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-016.jpg,15
236,995,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-015.jpg,16
237,1390,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-005.jpg,22
238,688,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-060.jpg,10
239,1148,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-038.jpg,18
240,19,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-023.jpg,0
241,1623,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-024.jpg,26
242,278,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-042.jpg,4
243,616,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-088.jpg,10
244,54,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-045.jpg,1
245,1537,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-002.jpg,25
246,1595,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-010.jpg,26
247,1482,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-048.jpg,24
248,489,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-054.jpg,7
249,1764,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-074.jpg,29
250,1409,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-027.jpg,23
251,1494,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-040.jpg,24
252,9,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-008.jpg,0
253,1,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-022.jpg,0
254,85,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-030.jpg,1
255,1793,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-065.jpg,29
256,113,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-027.jpg,2
257,731,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-045.jpg,11
258,1760,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-025.jpg,28
259,1525,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-026.jpg,25
260,935,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-044.jpg,15
261,82,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-015.jpg,1
262,1183,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-022.jpg,19
263,1110,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-036.jpg,17
264,553,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-035.jpg,9
265,981,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-019.jpg,16
266,326,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-054.jpg,5
267,303,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-057.jpg,5
268,1765,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-032.jpg,29
269,122,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-017.jpg,2
270,813,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nyctanthes Arbor-tristis (Parijata)/NA-S-028.jpg,12
271,310,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-046.jpg,5
272,48,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-030.jpg,0
273,1203,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-015.jpg,19
274,558,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-012.jpg,9
275,982,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-057.jpg,16
276,1375,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-008.jpg,22
277,361,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-058.jpg,6
278,1185,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-043.jpg,19
279,1125,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-072.jpg,17
280,52,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-035.jpg,1
281,1299,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-079.jpg,20
282,159,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Cumini (Jamun)/SC-S-029.jpg,3
283,955,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-039.jpg,15
284,333,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-036.jpg,5
285,969,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-051.jpg,16
286,251,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-089.jpg,4
287,1180,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-040.jpg,18
288,1013,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-038.jpg,16
289,190,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-094.jpg,4
290,971,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-008.jpg,16
291,1426,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-030.jpg,23
292,1045,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-070.jpg,17
293,593,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-053.jpg,9
294,1115,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-027.jpg,17
295,1827,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-024.jpg,29
296,1246,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-030.jpg,20
297,1718,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-007.jpg,28
298,461,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-045.jpg,7
299,253,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-079.jpg,4
300,895,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Hibiscus Rosa-sinensis/HR-S-023.jpg,14
301,299,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-026.jpg,5
302,1433,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-052.jpg,23
303,1029,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-098.jpg,17
304,318,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-011.jpg,5
305,943,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-043.jpg,15
306,1441,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-047.jpg,23
307,993,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-031.jpg,16
308,1580,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-022.jpg,25
309,271,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-038.jpg,4
310,1005,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-027.jpg,16
311,567,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-041.jpg,9
312,768,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-008.jpg,11
313,723,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-022.jpg,10
314,1652,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-011.jpg,27
315,4,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-033.jpg,0
316,204,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-080.jpg,4
317,1776,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-037.jpg,29
318,219,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-075.jpg,4
319,1600,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-012.jpg,26
320,1344,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Santalum Album (Sandalwood)/SA-S-053.jpg,21
321,1801,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-068.jpg,29
322,1497,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-029.jpg,24
323,1688,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-035.jpg,27
324,743,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-009.jpg,11
325,1656,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-018.jpg,27
326,829,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-017.jpg,13
327,1746,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-030.jpg,28
328,268,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-073.jpg,4
329,1259,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-020.jpg,20
330,31,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-006.jpg,0
331,769,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-044.jpg,11
332,393,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-043.jpg,6
333,575,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-044.jpg,9
